"","AGI","logFC","logCPM","LR","PValue","FDR","symbol2","full_name"
"163","AT2G39700",-1.34779582788417,8.03378505856177,52.2130370634519,4.97944494870047e-13,1.02649882924069e-10,"ATEXP4;ATEXPA4;ATHEXP ALPHA 1.6;EXPA4;XPA4","NA;expansin A4;NA;expansin A4;expansin A4"
"164","AT3G06435",-1.72595248374441,5.38674655231251,51.9092349571621,5.81263856421965e-13,1.19095293313969e-10,NA,NA
"165","AT2G42610",-1.79364827618277,5.23161619918005,51.724082183531,6.38744599785436e-13,1.30079369951456e-10,"LSH10","LIGHT SENSITIVE HYPOCOTYLS 10"
"166","AT1G52230",-1.486115554647,3.75899797191034,51.6729187367279,6.55608439452254e-13,1.32709366159486e-10,"PSAH-2;PSAH2;PSI-H","PHOTOSYSTEM I SUBUNIT H-2;photosystem I subunit H2;NA"
"167","AT3G15500",2.11895961516523,2.26152747159777,51.5035592769349,7.14674136541012e-13,1.43799283449408e-10,"ANAC055;ANAC55;ATNAC3;NAC055;NAC3","NAC domain containing protein 55;NA;NAC domain containing protein 3;NAC domain containing protein 55;NAC domain containing protein 3"
"168","AT5G14450",-1.09954390757604,4.04086994257812,51.4079337953184,7.50346870065826e-13,1.50078306713999e-10,NA,NA
"169","AT3G48340",1.43739125930013,6.30495418642831,51.2218870514413,8.24937107655147e-13,1.64020927168214e-10,"CEP2","cysteine endopeptidase 2"
"170","AT1G64660",1.89554833600118,4.78596405844254,50.6380692242584,1.11069585723698e-12,2.19538836440453e-10,"ATMGL;MGL","methionine gamma-lyase;methionine gamma-lyase"
"171","AT5G24770",-1.85463052116817,6.76597262594533,50.4733887296426,1.20791631355065e-12,2.37359087531748e-10,"ATVSP2;VSP2","NA;vegetative storage protein 2"
"172","AT5G28080",1.44605508552075,3.16235231252446,50.1605594352281,1.4166674608987e-12,2.76760814076268e-10,"AtWNK9;WNK9","NA;NA"
"173","AT2G30590",-1.17912518296715,5.75612280093102,49.9739044431284,1.55804346179191e-12,3.02620672850472e-10,"WRKY21","WRKY DNA-binding protein 21"
"174","AT1G71500",-1.18349029873495,4.71593352957777,49.7531530798793,1.74357758651214e-12,3.36710885413684e-10,"LIL8;PSB33","Light-harvesting-like 8;PhotoSystem B protein 33"
"175","AT5G46110",-1.34549640712653,7.03987531616918,49.7297513907141,1.76449854165324e-12,3.3880388569504e-10,"APE2;TPT","ACCLIMATION OF PHOTOSYNTHESIS TO  ENVIRONMENT 2;triose-phosphate &#8260; phosphate translocator"
"176","AT1G47960",-2.30944076940463,5.1333953029698,49.686337042248,1.80397827775266e-12,3.44416352778665e-10,"ATC/VIF1;AtCIF1;C/VIF1;CIF1","CELL WALL / VACUOLAR INHIBITOR OF FRUCTOSIDASE 1;NA;cell wall / vacuolar inhibitor of fructosidase 1;NA"
"177","AT2G19590",-2.02516253587855,8.36653504700422,49.5491744421539,1.93461253984742e-12,3.67270342169226e-10,"ACO1;ATACO1","ACC oxidase 1;NA"
"178","AT1G67710",1.2526871303342,4.59593367368787,49.2094838080403,2.30035857580464e-12,4.34250836315661e-10,"ARR11","response regulator 11"
"179","AT3G26830",-1.25696098897099,4.43770165568266,49.0632503617477,2.47840346412418e-12,4.6524755978492e-10,"CYP71B15;PAD3","NA;PHYTOALEXIN DEFICIENT 3"
"180","AT4G02290",-1.11724591179357,8.67427727089368,49.0301742958147,2.52055038592523e-12,4.70530744821442e-10,"AtGH9B13;GH9B13","glycosyl hydrolase 9B13;glycosyl hydrolase 9B13"
"181","AT2G26130",-5.49151347752214,0.0125529989999268,48.9968125340224,2.5637879876187e-12,4.75958032927976e-10,"RSL1","Ring finger of Seed Longevity 1"
"182","AT4G25170",1.04647203467719,6.31802334704003,48.9543890369503,2.61984352822988e-12,4.83692210085606e-10,NA,NA
"183","AT1G74730",-1.39462084518757,3.13644552024762,48.9414288487235,2.63721160450397e-12,4.84238165762526e-10,"RIQ2","NA"
"184","AT1G52820",-2.15659680044213,2.93560131053177,48.8958910641911,2.69915605769659e-12,4.92918705710439e-10,NA,NA
"185","AT1G61520",-1.21895498338193,6.75665751341503,48.8690652158384,2.73632627135281e-12,4.97005596594579e-10,"LHCA3","photosystem I light harvesting complex gene 3"
"186","AT5G67385",-1.62167370993136,2.75583155187939,48.3545866354513,3.55711241234143e-12,6.4261339397579e-10,"NCH1","NRL PROTEIN FOR CHLOROPLAST MOVEMENT1"
"187","AT5G51720",-2.52509385361947,1.19707030786493,48.1922999199213,3.8640274073334e-12,6.94326464926294e-10,"At-NEET;NEET","NA;NEET group protein"
"188","AT3G61870",-1.42103831305104,3.91629364489506,47.8503718098384,4.60019831576089e-12,8.22212041522327e-10,NA,NA
"189","AT4G28080",-1.15064643697336,5.70316142666434,47.7741913179658,4.78246465269479e-12,8.50266546348414e-10,"REC2","REDUCED CHLOROPLAST COVERAGE 2"
"190","AT5G19600",1.23893133246079,6.66038370465947,47.5306961180867,5.41493621198993e-12,9.57645718922556e-10,"SULTR3;5","sulfate transporter 3;5"
"191","AT1G15820",-1.2237558883071,6.22381354480899,47.4571058805916,5.62207782236056e-12,9.89073607261568e-10,"CP24;LHCB6","NA;light harvesting complex photosystem II subunit 6"
"192","AT5G64940",-1.01140852947282,6.35179681643116,47.2355597943805,6.29480214050691e-12,1.10165594544434e-09,"abc1k8;ATATH13;ATH13;ATOSA1;OSA1","NA;ARABIDOPSIS THALIANA ABC2 HOMOLOG 13;ABC2 homolog 13;A. THALIANA OXIDATIVE STRESS-RELATED ABC1-LIKE PROTEIN 1;OXIDATIVE STRESS-RELATED ABC1-LIKE PROTEIN 1"
"193","AT4G39510",-1.46784618955773,3.43832615939121,47.1598930190145,6.54255901752499e-12,1.13908325443976e-09,"CYP96A12","cytochrome P450, family 96, subfamily A, polypeptide 12"
"194","AT5G06900",-6.89253612313854,-0.389616581466008,47.0501709450413,6.91926241756063e-12,1.19845905028285e-09,"CYP93D1","cytochrome P450, family 93, subfamily D, polypeptide 1"
"195","AT3G60520",-1.10735246143001,4.10366167008928,47.0179133833677,7.03408514988809e-12,1.2120991241361e-09,NA,NA
"196","AT4G26520",-1.98698261063633,2.44150763718843,46.8903252266702,7.50723967584681e-12,1.2870319774888e-09,"AtFBA7;FBA7","NA;fructose-bisphosphate aldolase 7"
"197","AT2G47680",-1.28574879975277,5.17802784057402,46.6834697283934,8.34298009517642e-12,1.42304983328994e-09,NA,NA
"198","AT1G10980",-2.90304885802222,0.545426555752657,46.5400713948778,8.97639187767751e-12,1.52335717107939e-09,NA,NA
"199","AT1G37130",-1.02523451974285,10.6341188683686,46.0785795277786,1.13603773656076e-11,1.91824824240776e-09,"ATNR2;B29;CHL3;NIA2;NIA2-1;NR;NR2","ARABIDOPSIS NITRATE REDUCTASE 2;NA;CHLORATE RESISTANT 3;nitrate reductase 2;NA;NITRATE REDUCTASE;NITRATE REDUCTASE 2"
"200","AT5G38520",-1.43864819843493,3.10987215118044,45.9827371433499,1.19299603998183e-11,2.00435264677348e-09,"CLD1","CHLOROPHYLL DEPHYTYLASE1"
"201","AT1G21100",1.48284189984496,6.59683750591412,45.9687416727351,1.20154925074975e-11,2.0086794986912e-09,"IGMT1","indole glucosinolate O-methyltransferase 1"
"202","AT5G03390",-1.93538948974545,2.83052365609632,45.7909633259309,1.31569084703697e-11,2.18860613079883e-09,"AtDOA11","DUF295 Organellar A 11"
"203","AT3G63140",-1.7241499493739,3.18769199786629,45.6114839974709,1.44193703255616e-11,2.37636921855395e-09,"CSP41A","chloroplast stem-loop binding protein of  41 kDa"
"204","AT3G56940",-1.22767318859208,6.90576302492922,45.6104346407515,1.44270972140053e-11,2.37636921855395e-09,"ACSF;CHL27;CRD1","NA;NA;COPPER RESPONSE DEFECT 1"
"205","AT5G42200",-1.97418637839648,4.0806624147114,45.3999370926242,1.60639538067942e-11,2.63307793080926e-09,"ATL23","Arabidopsis TÃ³xicos en Levadura 23"
"206","AT2G45220",1.52385094335034,6.10867171269918,45.0505269418382,1.920155846922e-11,3.13209110525598e-09,"AtPME17;PME17","NA;pectin methylesterase 17"
"207","AT4G16370",-1.07245998073768,5.72078524694405,44.9336177206401,2.03828337963915e-11,3.30871488515144e-09,"ATOPT3;OPT3;OPT3","oligopeptide transporter;NA;oligopeptide transporter"
"208","AT4G02770",-1.12067863237407,5.43496422974348,44.8148985961738,2.1656857348587e-11,3.49862365686164e-09,"PSAD-1","photosystem I subunit D-1"
"209","AT5G54130",-1.24712809011706,5.65921421430173,44.683828297109,2.3156201822538e-11,3.72294111789915e-09,NA,NA
"210","AT3G01550",-3.92429274918476,0.636479755040746,44.3243026800956,2.78240505968903e-11,4.45211308646052e-09,"ATPPT2;PPT2","PHOSPHOENOLPYRUVATE (PEP)/PHOSPHATE TRANSLOCATOR 2;phosphoenolpyruvate (pep)/phosphate translocator 2"
"211","AT2G15390",0.974861792692083,4.90671322495302,44.2234196699041,2.92955354264824e-11,4.66534872701735e-09,"atfut4;FUT4","NA;fucosyltransferase 4"
"212","AT1G63180",1.80316677120024,3.70659546636951,44.2022205172458,2.96145163343041e-11,4.69390083898719e-09,"UGE3","UDP-D-glucose/UDP-D-galactose 4-epimerase 3"
"213","AT4G16860",-1.17047604960138,4.42638386012151,44.1407400020447,3.05594023472852e-11,4.8209250594999e-09,"RPP4","recognition of peronospora parasitica 4"
"214","AT5G18660",-1.4163177303806,2.99034933736264,44.1215833820579,3.08599393885969e-11,4.8455873053067e-09,"DVR;PCB2","3,8-divinyl protochlorophyllide a 8-vinyl reductase;PALE-GREEN AND CHLOROPHYLL B REDUCED 2"
"215","AT1G48100",-2.92770492345319,3.97297371677705,43.9924308495063,3.29648175236396e-11,5.1520176671132e-09,"PGX3","POLYGALACTURONASE INVOLVED IN EXPANSION3"
"216","AT4G32630",-4.22099361694252,0.0698398394978511,43.9228311202164,3.41581051432669e-11,5.31379930103728e-09,NA,NA
"217","AT4G24110",-2.094534793191,6.76842737884578,43.8096436082879,3.61917338381214e-11,5.60421493285049e-09,NA,NA
"218","AT2G35150",-1.07068984840074,3.95715324019832,43.7034468621741,3.82098219398234e-11,5.88957081110985e-09,"EXL7","EXORDIUM LIKE 7"
"219","AT4G16980",-1.85453639471327,4.07938893627685,43.6867807568203,3.85366020843377e-11,5.91281690976217e-09,NA,NA
"220","AT5G65640",-1.16816351127127,7.27705343446003,43.6285195241694,3.97010963800208e-11,6.06380109346117e-09,"bHLH093;NFL","beta HLH protein 93;NO FLOWERING IN SHORT DAY"
"221","AT1G30380",-1.04192273428389,5.09905082553102,43.4685904272348,4.30819262403164e-11,6.55040219695525e-09,"PSAK","photosystem I subunit K"
"222","AT1G19900",2.04128073918403,4.21497806025673,43.2930310054894,4.71258977814305e-11,7.13299287050283e-09,"RUBY","RUBY PARTICLES IN MUCILAGE"
"223","AT4G37970",-1.83403817938964,3.57195467448693,43.2506709694707,4.8157254977246e-11,7.25641292262521e-09,"ATCAD6;CAD6","NA;cinnamyl alcohol dehydrogenase 6"
"224","AT5G11160",-1.224206589037,3.03999130107809,42.8400803996402,5.94025345618843e-11,8.87334389131699e-09,"APT5","adenine phosphoribosyltransferase 5"
"225","AT5G42250",1.02454370786846,5.51827520659057,42.8324901760764,5.96334632258139e-11,8.87334389131699e-09,NA,NA
"226","AT4G07960",1.37946298383907,3.29742423821472,42.8309560009073,5.96802487779787e-11,8.87334389131699e-09,"ATCSLC12;CSLC12;CSLC12","Cellulose-synthase-like C12;CELLULOSE-SYNTHASE LIKE C12;Cellulose-synthase-like C12"
"227","AT1G20020",-1.8952875922837,4.00056830606855,42.7881141049037,6.10016806410756e-11,9.02986111410318e-09,"ATLFNR2;FNR2;LFNR2","LEAF FNR 2;ferredoxin-NADP(+)-oxidoreductase 2;leaf-type chloroplast-targeted FNR 2"
"228","AT5G42800",-3.97020515316655,4.13314330453763,42.7525266496797,6.21215946828038e-11,9.1553062479455e-09,"DFR;M318;TT3","dihydroflavonol 4-reductase;NA;NA"
"229","AT2G39980",1.78373002519279,3.27143659332914,42.7334915048904,6.27290424379008e-11,9.20445975545127e-09,NA,NA
"230","AT1G20340",-1.04217893736441,6.20578823835924,42.6827438763252,6.43777092489003e-11,9.40530341818065e-09,"DRT112;PETE2","DNA-DAMAGE-REPAIR/TOLERATION PROTEIN 112;PLASTOCYANIN 2"
"231","AT5G54060",-3.25307804413162,1.9716842595046,42.6323484989371,6.60578529156467e-11,9.60898689901109e-09,"UF3GT;UGT79B1","UDP-glucose:flavonoid 3-o-glucosyltransferase;UDP-glucosyl transferase 79B1"
"232","AT4G08780",-1.31314429446142,3.82511679610713,42.568940675689,6.82343167874144e-11,9.8827996236668e-09,NA,NA
"233","AT4G14090",-2.91456636773676,2.95536724409993,42.4460539678031,7.2658856380466e-11,1.04499185907905e-08,NA,NA
"234","AT4G09750",1.06764836353688,3.94335685865446,42.4430137081726,7.27718870973447e-11,1.04499185907905e-08,NA,NA
"235","AT1G51110",-1.65627129674285,2.57668406993077,42.3785685059415,7.52096749024188e-11,1.07540233875365e-08,"FBN10","FIBRILLIN10"
"236","AT4G02280",1.26284024481321,4.1371811062211,42.2652011335554,7.96981220000456e-11,1.13475266756167e-08,"ATSUS3;SUS3","NA;sucrose synthase 3"
"237","AT5G10180",-2.31908440930657,4.15544605685495,42.2492847944448,8.03493906191166e-11,1.13919840657534e-08,"AST68;SULTR2;1","ARABIDOPSIS SULFATE TRANSPORTER 68;sulfate transporter 2;1"
"238","AT1G72852",-1.70901585400797,1.82093355388064,42.2406523773429,8.07048393497743e-11,1.1394302570719e-08,NA,NA
"239","AT4G15760",1.40461231608553,5.17526272114304,42.2228736692517,8.14418628541344e-11,1.14502488519859e-08,"MO1","monooxygenase 1"
"240","AT2G47010",-1.46343132023874,3.50409299517892,41.9622205940701,9.30540030831145e-11,1.30283358816617e-08,NA,NA
"241","AT1G18730",-1.70852848167366,2.15335545228448,41.9461925989496,9.38198862456508e-11,1.30810614839268e-08,"NDF6;PnsB4","NDH dependent flow 6;Photosynthetic NDH  subcomplex B 4"
"242","AT4G29310",-1.68909841735658,5.70032314552626,41.9149884742084,9.53290944511015e-11,1.32365629410988e-08,NA,NA
"243","AT5G10040",-4.26868840152423,5.59418983239221,41.8828217092793,9.69103038487372e-11,1.340074086389e-08,NA,NA
"244","AT1G66270",1.19771203723874,8.45381463969382,41.6983844952003,1.06496948857497e-10,1.46660265389738e-08,"BGLU21","NA"
"245","AT5G45200",1.34185049060004,2.8747809955713,41.6343872612845,1.10040649839908e-10,1.50921874119208e-08,NA,NA
"246","AT3G61470",-1.20694613576871,6.91957290820962,41.5085123903208,1.17358796955924e-10,1.60304483549307e-08,"LHCA2","photosystem I light harvesting complex gene 2"
"247","AT4G10060",-1.76460590983246,2.63153612623938,41.4342754951724,1.21901171624597e-10,1.65834946110514e-08,"GCD3","GlcCer-degrading enzyme (glucosylceramidase) 3"
"248","AT2G22240",-1.18823438056834,5.47444228398754,41.4070411013143,1.23611348921259e-10,1.67483409131134e-08,"ATIPS2;ATMIPS2;MIPS2","INOSITOL 3-PHOSPHATE SYNTHASE 2;MYO-INOSITOL-1-PHOSTPATE SYNTHASE 2;myo-inositol-1-phosphate synthase 2"
"249","AT1G58340",1.31318120147088,4.37750174510742,41.294068123159,1.30965723712098e-10,1.76735351332285e-08,"ABS4;BCD1;ZF14;ZRZ","Arabidopsis abnormal shoot4;BUSH-AND-CHLOROTIC-DWARF 1;NA;ZRIZI"
"250","AT1G69230",-1.38568381855285,5.15930769966012,41.2743107501413,1.322961824422e-10,1.77816652896913e-08,"SP1L2","SPIRAL1-like2"
"251","AT2G29460",1.96941225154268,2.55976348862345,41.2522102342867,1.33800466517167e-10,1.79122042864934e-08,"ATGSTU4;GST22;GSTU4","glutathione S-transferase tau 4;GLUTATHIONE S-TRANSFERASE 22;glutathione S-transferase tau 4"
"252","AT3G23290",-1.29901452424127,4.28555208888385,41.215110628056,1.36364267817751e-10,1.81829846317939e-08,"LSH4","LIGHT SENSITIVE HYPOCOTYLS 4"
"253","AT4G39710",-1.76951795103269,2.82742361306041,41.1170545815396,1.43379775466919e-10,1.90428743685352e-08,"FKBP16-2;PnsL4","FK506-binding protein 16-2;Photosynthetic NDH  subcomplex L 4"
"254","AT3G44940",-0.985273401718977,4.26984981859344,41.0692756379107,1.46927952131983e-10,1.94372954627516e-08,NA,NA
"255","AT4G15330",1.18638241356423,4.81839749572957,41.0523614325999,1.48204995852332e-10,1.95293500809022e-08,"CYP705A1","cytochrome P450, family 705, subfamily A, polypeptide 1"
"256","AT1G13250",-1.18061993996655,3.45392609597954,40.9432515929058,1.56714214482734e-10,2.05699649806595e-08,"GATL3","galacturonosyltransferase-like 3"
"257","AT2G42250",-1.27194357703877,2.84127285134229,40.7482927265328,1.73154654421969e-10,2.26394657505331e-08,"CYP712A1","cytochrome P450, family 712, subfamily A, polypeptide 1"
"258","AT5G66190",-1.12588275998644,5.86619707093644,40.7401772530673,1.73875252242667e-10,2.26455667668918e-08,"ATLFNR1;FNR1;LFNR1","LEAF FNR 1;ferredoxin-NADP(+)-oxidoreductase 1;leaf-type chloroplast-targeted FNR 1"
"259","AT3G15850",-1.11811159268617,4.54369541439187,40.7171559448674,1.75935763107518e-10,2.28254575750533e-08,"ADS3;AtADS3;FAD5;FADB;JB67","NA;NA;fatty acid desaturase 5;FATTY ACID DESATURASE B;NA"
"260","AT2G36145",-2.11648910616365,1.0428112909874,40.6531071511417,1.8179793567538e-10,2.34952855175543e-08,NA,NA
"261","AT4G25010",-4.33089755244331,0.161931145451643,40.610552045636,1.85800584297625e-10,2.39205794389609e-08,"AtSWEET14;SWEET14","NA;NA"
"262","AT5G56870",1.42821512760152,7.13795226728933,40.3362946594409,2.1379999364642e-10,2.74202572004084e-08,"BGAL4","beta-galactosidase 4"
"263","AT3G47420",-1.11397670493383,5.17859933790229,40.283210247063,2.19688889719404e-10,2.80683881078e-08,"AtG3Pp1;ATPS3;G3Pp1;PS3","Glycerol-3-phosphate permease 1;phosphate starvation-induced gene 3;Glycerol-3-phosphate permease 1;phosphate starvation-induced gene 3"
"264","AT5G13080",1.29782010980648,4.43220555334673,40.2273803005729,2.2605764108168e-10,2.87726850591917e-08,"ATWRKY75;WRKY75","ARABIDOPSIS THALIANA WRKY DNA-BINDING PROTEIN 75;WRKY DNA-binding protein 75"
"265","AT1G17990",2.70436319303318,1.35396683133583,40.1442012507021,2.35890664748193e-10,2.99109362900709e-08,NA,NA
"266","AT1G76100",-1.97871175920905,3.20647764622101,40.1054228243493,2.4062009329591e-10,3.03959262215382e-08,"PETE1","plastocyanin 1"
"267","AT4G32770",-1.27425491842746,3.04355392313147,40.0455797502469,2.48105527275275e-10,3.11357851448223e-08,"ATSDX1;VTE1","SUCROSE EXPORT DEFECTIVE 1;VITAMIN E DEFICIENT 1"
"268","AT3G44326",1.46016101275635,3.83137956121804,40.0438118707436,2.48330171383024e-10,3.11357851448223e-08,"CFB","Cytokinin-induced F-box"
"269","AT5G17170",-1.71596344552099,3.66019189134621,40.0155209159517,2.51952925679313e-10,3.14725732664545e-08,"ENH1","enhancer of sos3-1"
"270","AT5G63790",0.918475015171371,6.78567230937233,39.9870530401162,2.55651743158503e-10,3.18163328652297e-08,"ANAC102;NAC102","NAC domain containing protein 102;NAC domain containing protein 102"
"271","AT3G54400",0.945655423652837,5.70550087772441,39.977276551391,2.56934497518012e-10,3.18579814966799e-08,NA,NA
"272","AT1G67810",2.17277386439232,3.94258279553384,39.9534496350426,2.60087834591352e-10,3.21304096247744e-08,"SUFE2","sulfur E2"
"273","AT4G04830",0.909344137137002,6.33498236559456,39.883765512026,2.69534180064329e-10,3.31754121557567e-08,"ATMSRB5;MSRB5","methionine sulfoxide reductase B5;methionine sulfoxide reductase B5"
"274","AT4G28850",2.35312099631695,3.33096401951142,39.7713773931403,2.85498536593524e-10,3.50121234548014e-08,"ATXTH26;XTH26","NA;xyloglucan endotransglucosylase/hydrolase 26"
"275","AT1G22490",-1.8011098880786,2.33215472628658,39.6475501938008,3.04186053190972e-10,3.71682173066293e-08,"bHLH094;bHLH94","NA;NA"
"276","AT1G59218",-1.12131784069948,3.6487268504422,39.5546050994982,3.19013262389722e-10,3.88387088507951e-08,"RPP13","NA"
"277","AT3G16140",-1.06859431597455,4.8742662924525,39.5428950966685,3.2093192834961e-10,3.89312442469444e-08,"PSAH-1","photosystem I subunit H-1"
"278","AT5G02030",-1.6357970993395,1.94449084838069,39.5158978824821,3.25399515284246e-10,3.93312032826663e-08,"BLH9;BLR;HB-6;LSN;PNY;RPL;VAN","BEL1-LIKE HOMEODOMAIN 9;BELLRINGER;NA;LARSON;PENNYWISE;REPLUMLESS;VAAMANA"
"279","AT1G09340",-1.40509798394783,4.00214646533214,39.4580636359741,3.35180783884546e-10,4.0368260573794e-08,"CRB;CSP41B;HIP1.3","chloroplast RNA binding;CHLOROPLAST STEM-LOOP BINDING PROTEIN OF  41 KDA;heteroglycan-interacting protein 1.3"
"280","AT5G36790",-1.8102408215575,2.26841117170778,39.3476740609851,3.5467509892435e-10,4.2412073573153e-08,NA,NA
"281","AT5G36700",-1.8102408215575,2.26841117170778,39.3476740609851,3.5467509892435e-10,4.2412073573153e-08,"ATPGLP1;PGLP1","NA;2-phosphoglycolate phosphatase 1"
"282","AT3G06880",-2.34278450299058,0.73459836310385,39.301728344511,3.6311975691146e-10,4.32679080558116e-08,NA,NA
"283","AT4G01050",-0.96064846600651,6.03235662348649,39.2751278760357,3.68100528535367e-10,4.37064097521039e-08,"TROL","thylakoid rhodanese-like"
"284","AT3G01175",1.40418406517871,2.78937444054288,39.2532588223983,3.72246561394775e-10,4.40430597041804e-08,NA,NA
"285","AT1G14720",-0.840653943675871,5.70688906100485,39.1238495511747,3.97755312156846e-10,4.68960491196293e-08,"ATXTH28;EXGT-A2;XTH28;XTR2","NA;ENDOXYLOGLUCAN TRANSFERASE A2;xyloglucan endotransglucosylase/hydrolase 28;xyloglucan endotransglycosylase related 2"
"286","AT3G11930",-1.53908899440889,6.91587136792733,39.0648969489814,4.09949059373011e-10,4.81647143113703e-08,NA,NA
